,ARI,Coleman-Liau,DaleChallIndex,FleschReadingEase,GunningFogIndex,Kincaid,LIX,RIX,SMOGIndex,article,auxverb,characters,characters_per_word,complex_words,complex_words_dc,conjunction,interrogative,long_words,nominalization,paragraphs,preposition,pronoun,sentences,sentences_per_paragraph,subordination,syll_per_word,syllables,tobeverb,type_token_ratio,words,words_per_sentence,wordtypes
/home/christian/Programming/data/Wahlomat/Proper/Linke/buwa_linke_2009.tok,22.6057420699,24.295899769,19.1224874826,4.98122802102,14.774382689,17.9413138861,65.4593946262,9.48322147651,12.9647028061,1,10,136446,7.05183730425,2959,17661,0,0,8478,78,89,14,0,894,10.0449438202,0,2.12631143728,41142,11,0.294795596672,19349,21.6431767338,5704
