,ARI,Coleman-Liau,DaleChallIndex,FleschReadingEase,GunningFogIndex,Kincaid,LIX,RIX,SMOGIndex,article,auxverb,characters,characters_per_word,complex_words,complex_words_dc,conjunction,interrogative,long_words,nominalization,paragraphs,preposition,pronoun,sentences,sentences_per_paragraph,subordination,syll_per_word,syllables,tobeverb,type_token_ratio,words,words_per_sentence,wordtypes
/home/christian/Programming/data/Wahlomat/Proper/Linke/buwa_linke_2005.tok,17.3497032421,22.5517448763,18.7955182085,17.8996835972,10.3872490377,13.8044734806,54.2786760337,5.14677640604,10.1001072269,0,4,61890,6.93367689895,1225,8226,0,0,3752,37,84,5,2,729,8.67857142857,0,2.08637687654,18623,3,0.335984763612,8926,12.244170096,2999
