,ARI,Coleman-Liau,DaleChallIndex,FleschReadingEase,GunningFogIndex,Kincaid,LIX,RIX,SMOGIndex,article,auxverb,characters,characters_per_word,complex_words,complex_words_dc,conjunction,interrogative,long_words,nominalization,paragraphs,preposition,pronoun,sentences,sentences_per_paragraph,subordination,syll_per_word,syllables,tobeverb,type_token_ratio,words,words_per_sentence,wordtypes
/home/christian/Programming/data/Wahlomat/Proper/Green/buwa_green_1990.tok,14.1542594641,18.4848113934,18.5484289337,36.4207376493,10.1715749211,11.2661475271,47.7369162243,4.38756613757,9.96219952474,13,4,117156,6.23601426518,2443,17009,0,0,6634,67,612,18,20,1512,2.47058823529,0,1.86527918241,35043,27,0.343748336616,18787,12.4252645503,6458
