,ARI,Coleman-Liau,DaleChallIndex,FleschReadingEase,GunningFogIndex,Kincaid,LIX,RIX,SMOGIndex,article,auxverb,characters,characters_per_word,complex_words,complex_words_dc,conjunction,interrogative,long_words,nominalization,paragraphs,preposition,pronoun,sentences,sentences_per_paragraph,subordination,syll_per_word,syllables,tobeverb,type_token_ratio,words,words_per_sentence,wordtypes
/home/christian/Programming/data/Wahlomat/Proper/Green/buwa_green_2009.tok,15.2230238759,20.1061444753,18.7146234932,30.7663534523,9.30743112481,11.8855695519,48.7457962086,4.3454850199,9.37207925969,7,13,366327,6.53525172155,6460,51459,0,0,20741,284,1397,62,2,4773,3.41660701503,0,1.94028972063,108761,46,0.188764405752,56054,11.7439765347,10581
