,ARI,Coleman-Liau,DaleChallIndex,FleschReadingEase,GunningFogIndex,Kincaid,LIX,RIX,SMOGIndex,article,auxverb,characters,characters_per_word,complex_words,complex_words_dc,conjunction,interrogative,long_words,nominalization,paragraphs,preposition,pronoun,sentences,sentences_per_paragraph,subordination,syll_per_word,syllables,tobeverb,type_token_ratio,words,words_per_sentence,wordtypes
/home/christian/Programming/data/Wahlomat/Proper/Green/buwa_green_2002.tok,16.5595846122,21.6639690276,18.7289153425,24.414250215,9.69199424553,12.8379214381,52.0526904814,4.80943570768,9.63541085019,2,6,176340,6.79066543438,3173,23841,0,0,10398,152,600,28,1,2162,3.60333333333,0,2.01216882317,52252,12,0.224276032039,25968,12.0111008326,5824
