,ARI,Coleman-Liau,DaleChallIndex,FleschReadingEase,GunningFogIndex,Kincaid,LIX,RIX,SMOGIndex,article,auxverb,characters,characters_per_word,complex_words,complex_words_dc,conjunction,interrogative,long_words,nominalization,paragraphs,preposition,pronoun,sentences,sentences_per_paragraph,subordination,syll_per_word,syllables,tobeverb,type_token_ratio,words,words_per_sentence,wordtypes
/home/christian/Programming/data/Wahlomat/Proper/Green/buwa_green_1994.tok,19.0710160897,22.8475306639,18.7867290852,14.1445647244,12.0783560026,15.2983091368,57.1064774097,6.61422637591,11.2494217677,11,12,214132,6.88460920168,4369,28265,0,0,12739,157,180,39,5,1926,10.7,0,2.08391473491,64816,12,0.245281805614,31103,16.1490134995,7629
