,ARI,Coleman-Liau,DaleChallIndex,FleschReadingEase,GunningFogIndex,Kincaid,LIX,RIX,SMOGIndex,article,auxverb,characters,characters_per_word,complex_words,complex_words_dc,conjunction,interrogative,long_words,nominalization,paragraphs,preposition,pronoun,sentences,sentences_per_paragraph,subordination,syll_per_word,syllables,tobeverb,type_token_ratio,words,words_per_sentence,wordtypes
/home/christian/Programming/data/Wahlomat/Proper/SPD/buwa_spd_1969.tok,18.1816978659,22.5094104889,18.4694642706,16.0714923826,11.6072426093,14.6449320476,57.1332144369,6.21008403361,10.9467767368,1,0,23839,6.86014388489,501,3105,0,0,1478,15,6,2,0,238,39.6666666667,0,2.07971223022,7227,1,0.416115107914,3475,14.6008403361,1446
