,ARI,Coleman-Liau,DaleChallIndex,FleschReadingEase,GunningFogIndex,Kincaid,LIX,RIX,SMOGIndex,article,auxverb,characters,characters_per_word,complex_words,complex_words_dc,conjunction,interrogative,long_words,nominalization,paragraphs,preposition,pronoun,sentences,sentences_per_paragraph,subordination,syll_per_word,syllables,tobeverb,type_token_ratio,words,words_per_sentence,wordtypes
/home/christian/Programming/data/Wahlomat/Proper/SPD/buwa_spd_1961.tok,15.5443812858,18.1612778659,18.6602355388,31.8624349492,11.3907386471,12.9640060584,50.5846449734,5.65880721221,10.6812360309,3,7,73177,6.07731915954,1418,10825,0,0,4080,24,2,16,0,721,360.5,0,1.86786811727,22491,28,0.278714392492,12041,16.7004160888,3356
