,ARI,Coleman-Liau,DaleChallIndex,FleschReadingEase,GunningFogIndex,Kincaid,LIX,RIX,SMOGIndex,article,auxverb,characters,characters_per_word,complex_words,complex_words_dc,conjunction,interrogative,long_words,nominalization,paragraphs,preposition,pronoun,sentences,sentences_per_paragraph,subordination,syll_per_word,syllables,tobeverb,type_token_ratio,words,words_per_sentence,wordtypes
/home/christian/Programming/data/Wahlomat/Proper/SPD/buwa_spd_1994.tok,17.4625986454,20.7929450154,18.8741731938,23.8051504257,11.8226258069,13.9735269545,54.4258491986,6.20144534779,11.054691104,7,12,117458,6.53342974747,2394,16432,1,0,6865,50,50,20,23,1107,22.14,0,1.96862832351,35392,6,0.303704527756,17978,16.2402890696,5460
