,ARI,Coleman-Liau,DaleChallIndex,FleschReadingEase,GunningFogIndex,Kincaid,LIX,RIX,SMOGIndex,article,auxverb,characters,characters_per_word,complex_words,complex_words_dc,conjunction,interrogative,long_words,nominalization,paragraphs,preposition,pronoun,sentences,sentences_per_paragraph,subordination,syll_per_word,syllables,tobeverb,type_token_ratio,words,words_per_sentence,wordtypes
/home/christian/Programming/data/Wahlomat/Proper/FDP/buwa_fdp_2013.tok,17.0333314642,21.780965304,18.779580693,19.7336205944,10.3710415337,13.7610115707,53.6223343612,5.30812049771,10.1001812423,5,7,271058,6.77577242276,5132,36719,0,0,16211,214,222,35,4,3054,13.7567567568,0,2.05444455554,82186,7,0.202629737026,40004,13.098886706,8106
