,ARI,Coleman-Liau,DaleChallIndex,FleschReadingEase,GunningFogIndex,Kincaid,LIX,RIX,SMOGIndex,article,auxverb,characters,characters_per_word,complex_words,complex_words_dc,conjunction,interrogative,long_words,nominalization,paragraphs,preposition,pronoun,sentences,sentences_per_paragraph,subordination,syll_per_word,syllables,tobeverb,type_token_ratio,words,words_per_sentence,wordtypes
/home/christian/Programming/data/Wahlomat/Proper/FDP/buwa_fdp_2005.tok,13.9193086651,18.8571884572,18.4940317818,35.0904195706,8.99818760452,11.0415208326,47.8371307871,3.99322493225,9.15517496598,7,19,151745,6.36140689193,2796,21638,0,0,8841,87,733,20,75,2214,3.0204638472,0,1.90081328079,45342,40,0.275467426847,23854,10.7741644083,6571
