,ARI,Coleman-Liau,DaleChallIndex,FleschReadingEase,GunningFogIndex,Kincaid,LIX,RIX,SMOGIndex,article,auxverb,characters,characters_per_word,complex_words,complex_words_dc,conjunction,interrogative,long_words,nominalization,paragraphs,preposition,pronoun,sentences,sentences_per_paragraph,subordination,syll_per_word,syllables,tobeverb,type_token_ratio,words,words_per_sentence,wordtypes
/home/christian/Programming/data/Wahlomat/Proper/FDP/buwa_fdp_1972.tok,13.2196231884,16.1196488947,18.4618236715,46.85,10.4444444444,10.4511111111,48.7198067633,5.05797101449,10.0710678119,0,0,5966,5.76425120773,115,923,0,0,349,6,3,1,1,69,23.0,0,1.71111111111,1771,1,0.539130434783,1035,15.0,558
